referrer,views_total,views_unique
Google,79,44
github.com,70,14
obsidian.md,22,19
yandex.ru,8,3
Bing,7,3
DuckDuckGo,6,2
medium.com,4,2
eleanorkonik.com,3,2
ecosia.org,1,1
