url_path,views_total,views_unique
/Fevol/obsidian-translate,85,22
/Fevol/obsidian-translate/issues,20,3
/Fevol/obsidian-translate/commits/master,12,1
/Fevol/obsidian-translate/graphs/traffic,9,1
/Fevol/obsidian-translate/issues/27,9,1
/Fevol/obsidian-translate/tree/master/src,8,1
/Fevol/obsidian-translate/blob/master/docs/TUTORIAL.md,7,2
/Fevol/obsidian-translate/tree/master/src/ui,6,2
/Fevol/obsidian-translate/blob/master/src/ui/components/Toggle.svelte,5,2
/Fevol/obsidian-translate/discussions,5,2
