url_path,views_total,views_unique
/Fevol/obsidian-translate,114,83
/Fevol/obsidian-translate/blob/master/images/obsidian-windows-combined.png,21,18
/Fevol/obsidian-translate/blob/master/docs/TUTORIAL.md,9,6
/Fevol/obsidian-translate/releases/tag/1.4.4,7,6
/Fevol/obsidian-translate/blob/master/docs/API.md,6,5
/Fevol/obsidian-translate/blob/master/docs/images/file-translate.gif,3,1
/Fevol/obsidian-translate/actions,2,2
/Fevol/obsidian-translate/issues/new,2,2
/fevol/obsidian-translate,1,1
/Fevol/obsidian-translate/blob/75f5948ea8c19dcb447aee04bc910fb7d9da2023/src/main.ts,1,1
