url_path,views_total,views_unique
/Fevol/obsidian-translate,152,108
/Fevol/obsidian-translate/blob/master/docs/TUTORIAL.md,26,6
/Fevol/obsidian-translate/blob/master/images/obsidian-windows-combined.png,14,14
/Fevol/obsidian-translate/issues,7,5
/Fevol/obsidian-translate/tree/master/src,7,4
/Fevol/obsidian-translate/blob/master/docs/API.md,6,6
/Fevol/obsidian-translate/issues/41,4,3
/fevol/obsidian-translate,4,2
/Fevol/obsidian-translate/blob/master/src/handlers/google-translate.ts,4,2
/Fevol/obsidian-translate/graphs/traffic,4,1
