referrer,views_total,views_unique
Google,54,37
github.com,39,10
obsidian.md,24,16
eleanorkonik.com,9,9
forum-zh.obsidian.md,9,5
Bing,7,3
DuckDuckGo,2,2
medium.com,1,1
obsidianroundup.org,1,1
search.brave.com,1,1
