url_path,views_total,views_unique
/Fevol/obsidian-translate,177,107
/Fevol/obsidian-translate/blob/master/docs/TUTORIAL.md,43,15
/Fevol/obsidian-translate/blob/master/images/obsidian-windows-combined.png,25,22
/Fevol/obsidian-translate/blob/master/docs/API.md,13,10
/fevol/obsidian-translate,11,4
/Fevol/obsidian-translate/commits/master,11,1
/Fevol/obsidian-translate/issues,10,5
/Fevol/obsidian-translate/graphs/traffic,7,1
/Fevol/obsidian-translate/issues/37,4,3
/Fevol/obsidian-translate/commit/64ff1524760a3c02b963a0380b80ebf0dc4b5b10,4,1
