time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-29 00:00:00+00:00,2,2,9,3
2022-09-30 00:00:00+00:00,5,4,59,5
2022-10-01 00:00:00+00:00,4,4,54,6
2022-10-02 00:00:00+00:00,1,1,16,5
2022-10-03 00:00:00+00:00,2,2,11,5
2022-10-04 00:00:00+00:00,5,4,25,7
2022-10-05 00:00:00+00:00,4,3,35,8
2022-10-06 00:00:00+00:00,2,2,11,8
2022-10-07 00:00:00+00:00,5,4,6,3
2022-10-08 00:00:00+00:00,1,1,4,3
2022-10-09 00:00:00+00:00,1,1,16,6
2022-10-10 00:00:00+00:00,1,1,2,2
2022-10-11 00:00:00+00:00,1,1,12,5
2022-10-12 00:00:00+00:00,1,1,3,2
