referrer,views_total,views_unique
Google,81,40
github.com,32,7
obsidian.md,24,19
DuckDuckGo,4,2
Bing,3,3
eleanorkonik.com,3,2
yandex.ru,3,2
forum.obsidian.md,3,2
search.brave.com,1,1
obsidian-md.translate.goog,1,1
