url_path,views_total,views_unique
/Fevol/obsidian-translate,230,126
/Fevol/obsidian-translate/blob/master/images/obsidian-windows-combined.png,40,34
/fevol/obsidian-translate,31,13
/Fevol/obsidian-translate/issues,11,3
/Fevol/obsidian-translate/blob/master/docs/TUTORIAL.md,9,4
/Fevol/obsidian-translate/tree/master/src,8,3
/Fevol/obsidian-translate/blob/master/images/obsidian-translate.webm,7,2
/Fevol/obsidian-translate/releases/tag/1.4.2,7,2
/Fevol/obsidian-translate/releases,6,5
/Fevol/obsidian-translate/graphs/traffic,6,1
