referrer,views_total,views_unique
Google,57,35
github.com,23,4
obsidian.md,21,16
Bing,16,5
DuckDuckGo,3,3
search.brave.com,3,1
eleanorkonik.com,2,2
medium.com,2,2
cn.bing.com,1,1
